2022-01-28T09-28-02,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,,20,,
2022-01-28T13-55-27,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,,20,,
2022-01-28T14-38-48,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,,20,,
2022-01-28T15-43-02,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,,20,,
2022-01-28T17-11-19,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,,20,,
2022-02-01T09-23-15,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,,40,,
2022-02-10T21-04-53,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,8,02/10/2022 12:00:00 AM
2022-02-10T21-04-53,28792,Blue Ridge Health - Haywood Pharmac,,,0,3,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,28792,Blue Ridge Health - Haywood Pharmac,,,0,3,02/11/2022 12:00:00 AM
2022-02-14T09-23-55,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,8,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,28792,Blue Ridge Health - Haywood Pharmac,,,0,3,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,8,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,8,02/14/2022 12:00:00 AM
2022-02-16T08-11-48,28792,Blue Ridge Health - Haywood Pharmac,,,0,3,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,28792,Blue Ridge Community Health Srvc,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,8,02/15/2022 12:00:00 AM
2022-02-16T08-23-53,28792,Blue Ridge Health - Haywood Pharmac,,,0,3,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,28792,Ingles Pharmacy 077,NLP,NLP,NLP,20,03/11/2022 12:00:00 AM
