2021-12-28T13-50-20,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,,,
2022-01-03T16-32-58,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-04T16-56-44,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-04T18-34-57,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-05T18-07-41,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
2022-01-07T08-09-36,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,,20,,
2022-01-10T10-10-35,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM
2022-01-11T08-35-31,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM
2022-01-12T08-07-48,35160,Walmart Pharmacy #432,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM
2022-01-13T10-07-11,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,12/29/2021 12:00:00 AM,40,0,01/07/2022 12:00:00 AM
2022-01-14T15-37-26,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,12/29/2021 12:00:00 AM,40,0,01/07/2022 12:00:00 AM
2022-01-19T08-05-28,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,18,01/18/2022 12:00:00 AM
2022-01-21T18-08-01,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,18,01/19/2022 12:00:00 AM
2022-01-24T09-15-30,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,17,01/20/2022 12:00:00 AM
2022-01-25T09-23-26,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,11,01/24/2022 12:00:00 AM
2022-01-26T07-35-52,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,10,01/25/2022 12:00:00 AM
2022-01-27T14-49-32,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,6,01/26/2022 12:00:00 AM
2022-01-28T09-28-02,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,6,01/26/2022 12:00:00 AM
2022-01-28T13-55-27,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,6,01/26/2022 12:00:00 AM
2022-01-28T14-38-48,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,6,01/26/2022 12:00:00 AM
2022-01-28T15-43-02,35160,Walmart Pharmacy #432,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,6,01/26/2022 12:00:00 AM
2022-01-28T17-11-19,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,6,01/26/2022 12:00:00 AM
2022-02-01T09-23-15,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,2,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,2,01/31/2022 12:00:00 AM
2022-02-04T09-14-55,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,19,02/02/2022 12:00:00 AM
2022-02-07T09-54-34,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,16,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,16,02/04/2022 12:00:00 AM
2022-02-10T21-04-53,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,15,02/09/2022 12:00:00 AM
2022-02-14T09-23-55,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,13,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,13,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,13,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,10,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,10,02/15/2022 12:00:00 AM
2022-02-18T15-54-16,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,10,02/15/2022 12:00:00 AM
2022-02-18T16-04-21,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,10,02/15/2022 12:00:00 AM
2022-02-22T09-09-37,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,9,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,35160,Walmart Pharmacy #432,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,9,02/21/2022 12:00:00 AM
2022-03-03T09-56-49,35160,Walmart Pharmacy #432,02/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,8,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,35160,Walmart Pharmacy #432,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,80,8,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,35160,Walmart Pharmacy #432,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,80,8,03/08/2022 12:00:00 AM
