2022-05-17T05-27-38,22435,Walgreens Store #18087,NLP,NLP,NLP,17,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,22435,WALGREENS STORE #18087,NLP,NLP,NLP,17,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,22435,WALGREENS STORE #18087,NLP,NLP,NLP,57,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,22435,WALGREENS STORE #18087,NLP,NLP,NLP,36,05/23/2022 12:00:00 AM
