2022-03-08T14-40-56,92506,Walgreens Store #07262,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,20,18,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,92506,Walgreens Store #07262,NLP,NLP,NLP,17,03/11/2022 12:00:00 AM
2022-03-18T09-58-11,92506,Walgreens Store #07262,NLP,NLP,NLP,17,03/15/2022 12:00:00 AM
2022-03-18T11-03-37,92506,Walgreens Store #07262,NLP,NLP,NLP,17,03/15/2022 12:00:00 AM
2022-03-18T11-17-38,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-20T06-05-37,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-21T06-11-50,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-21T14-18-38,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
2022-03-21T16-35-27,92506,Walgreens Store #07262,NLP,NLP,NLP,57,03/18/2022 12:00:00 AM
