2022-05-17T05-27-38,68410,Walgreens Store #12854,NLP,NLP,NLP,18,05/16/2022 12:00:00 AM
2022-05-18T05-40-23,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,15,05/17/2022 12:00:00 AM
2022-05-18T05-40-23,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,15,05/17/2022 12:00:00 AM
2022-05-19T05-25-31,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/18/2022 12:00:00 AM
2022-05-20T05-59-40,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,15,05/17/2022 12:00:00 AM
2022-05-20T05-59-40,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/18/2022 12:00:00 AM
2022-05-21T05-54-21,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-21T05-54-21,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-22T09-07-10,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-22T09-07-10,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
2022-05-23T07-42-39,68410,Walmart Pharmacy #4209,NLP,NLP,NLP,11,05/20/2022 12:00:00 AM
2022-05-23T07-42-39,68410,WALGREENS STORE #12854,NLP,NLP,NLP,17,05/19/2022 12:00:00 AM
