2022-01-03T16-32-58,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,,20,,
2022-01-04T16-56-44,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,,20,,
2022-01-04T18-34-57,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,,20,,
2022-01-05T18-07-41,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,,20,,
2022-01-07T08-09-36,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,,20,,
2022-01-10T10-10-35,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,,20,,
2022-01-11T08-35-31,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,,
2022-01-12T08-07-48,63368,PROGRESS WEST HEALTHCARE CENTER,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,,
2022-01-13T10-07-11,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,,60,,
2022-01-14T15-37-26,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,,60,,
2022-01-19T08-05-28,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/07/2022 12:00:00 AM,60,,
2022-01-21T18-08-01,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/07/2022 12:00:00 AM,60,,
2022-01-24T09-15-30,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/07/2022 12:00:00 AM,60,,
2022-01-25T09-23-26,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-26T07-35-52,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-27T14-49-32,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-28T09-28-02,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-28T13-55-27,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-28T14-38-48,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-28T15-43-02,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-01-28T17-11-19,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-02-01T09-23-15,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,,
2022-02-02T09-09-05,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,,
2022-02-04T09-14-55,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,,
2022-02-07T09-54-34,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,,
2022-02-09T09-41-46,63368,PROGRESS WEST HEALTHCARE CENTER,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,,
2022-02-16T18-37-01,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-02-18T15-54-16,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-02-18T16-04-21,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-02-22T09-09-37,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-02-24T09-51-18,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-03-03T09-56-49,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-03-03T10-04-44,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-03-08T14-40-56,63368,PROGRESS WEST HEALTHCARE CENTER,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,100,,
2022-03-25T08-10-53,63368,CVS Store #06477,NLP,NLP,NLP,20,03/24/2022 12:00:00 AM
2022-03-26T06-57-27,63368,CVS Store #06477,NLP,NLP,NLP,20,03/25/2022 12:00:00 AM
