2021-12-28T13-50-20,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,,,,
2021-12-28T13-50-20,30165,Harbin Clinic Medical Oncology,12/20/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,30165,Harbin Clinic Medical Oncology,12/20/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,30165,Harbin Clinic Medical Oncology,12/20/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM,,,
2021-12-30T09-20-52,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2021-12-30T09-20-52,30165,Harbin Clinic Medical Oncology,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM,,,
2022-01-03T16-32-58,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
2022-01-03T16-32-58,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,,48,,
2022-01-03T16-32-58,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T16-56-44,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
2022-01-04T16-56-44,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,,48,,
2022-01-04T16-56-44,30165,Harbin Clinic LLC,12/29/2021 12:00:00 AM,,24,,
2022-01-04T16-56-44,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T18-34-57,30165,Harbin Clinic LLC,12/29/2021 12:00:00 AM,,24,,
2022-01-04T18-34-57,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
2022-01-04T18-34-57,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-04T18-34-57,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,,48,,
2022-01-05T18-07-41,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
2022-01-05T18-07-41,30165,Harbin Clinic LLC,12/29/2021 12:00:00 AM,,24,,
2022-01-05T18-07-41,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
2022-01-05T18-07-41,30165,Harbin Clinic Medical Oncology,12/29/2021 12:00:00 AM,,48,,
2022-01-07T08-09-36,30165,Harbin Clinic LLC,01/05/2022 12:00:00 AM,,48,,
2022-01-07T08-09-36,30165,Harbin Clinic Medical Oncology,01/05/2022 12:00:00 AM,,72,,
2022-01-07T08-09-36,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,,24,,
2022-01-10T10-10-35,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
2022-01-10T10-10-35,30165,Harbin Clinic LLC,01/05/2022 12:00:00 AM,,48,,
2022-01-10T10-10-35,30165,Harbin Clinic Medical Oncology,01/05/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-10T10-10-35,30165,Harbin Clinic Medical Oncology,01/05/2022 12:00:00 AM,01/05/2022 12:00:00 AM,72,,
2022-01-11T08-35-31,30165,Harbin Clinic Medical Oncology,01/05/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
2022-01-11T08-35-31,30165,Harbin Clinic LLC,01/05/2022 12:00:00 AM,,48,,
2022-01-11T08-35-31,30165,FLOYD MEDICAL CENTER,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,22,01/10/2022 12:00:00 AM
2022-01-12T08-07-48,30165,Harbin Clinic LLC,01/05/2022 12:00:00 AM,,48,,
