2021-12-28T13-50-20,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM,,,
2022-01-03T16-32-58,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,
2022-01-04T16-56-44,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,
2022-01-04T18-34-57,42003,BAPTIST HEALTH PADUCAH,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,
2022-01-05T18-07-41,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,
2022-01-05T18-07-41,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,,48,,
2022-01-07T08-09-36,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,,48,,
2022-01-10T10-10-35,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,
2022-01-11T08-35-31,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,
2022-01-12T08-07-48,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,
2022-01-13T10-07-11,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,
2022-01-14T15-37-26,42003,BAPTIST HEALTH PADUCAH,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,
