2021-12-28T13-50-20,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/20/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/20/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/20/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2021-12-30T09-20-52,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM,,,
2022-01-03T16-32-58,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,12/22/2021 12:00:00 AM,336,180,01/02/2022 12:00:00 AM
2022-01-03T16-32-58,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,,336,180,01/02/2022 12:00:00 AM
2022-01-04T16-56-44,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,12/22/2021 12:00:00 AM,336,144,01/03/2022 12:00:00 AM
2022-01-04T16-56-44,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,,336,144,01/03/2022 12:00:00 AM
2022-01-04T18-34-57,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,,336,144,01/03/2022 12:00:00 AM
2022-01-04T18-34-57,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,12/22/2021 12:00:00 AM,336,144,01/03/2022 12:00:00 AM
2022-01-05T18-07-41,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,,336,144,01/04/2022 12:00:00 AM
2022-01-05T18-07-41,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,12/22/2021 12:00:00 AM,336,144,01/04/2022 12:00:00 AM
2022-01-07T08-09-36,06115,HARTFORD HOSPITAL/MAIN HOSPITAL,12/29/2021 12:00:00 AM,,336,144,01/05/2022 12:00:00 AM
