2021-12-28T13-50-20,02891,WESTERLY HOSPITAL,12/17/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,02891,WESTERLY HOSPITAL,12/17/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,02891,WESTERLY HOSPITAL,12/17/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,02891,WESTERLY HOSPITAL,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM,,,
2022-01-03T16-32-58,02891,WESTERLY HOSPITAL,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,24,12/21/2021 12:00:00 AM
2022-01-04T16-56-44,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
2022-01-04T16-56-44,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,,48,24,12/21/2021 12:00:00 AM
2022-01-04T18-34-57,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,,48,24,12/21/2021 12:00:00 AM
2022-01-04T18-34-57,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
2022-01-05T18-07-41,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
2022-01-05T18-07-41,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,,48,24,12/21/2021 12:00:00 AM
2022-01-07T08-09-36,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,,48,24,12/21/2021 12:00:00 AM
2022-01-10T10-10-35,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,,48,24,12/21/2021 12:00:00 AM
2022-01-10T10-10-35,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
2022-01-11T08-35-31,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
2022-01-12T08-07-48,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
2022-01-13T10-07-11,02891,WESTERLY HOSPITAL,01/03/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,24,12/21/2021 12:00:00 AM
