2021-12-29T09-02-14,08876,ROBERT WOOD JOHNSON UNIVERSITY HOSP,12/23/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,08876,ROBERT WOOD JOHNSON UNIVERSITY HOSP,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM,,,
2022-01-03T16-32-58,08876,ROBERT WOOD JOHNSON UNIVERSITY HOSP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
2022-01-04T16-56-44,08876,ROBERT WOOD JOHNSON UNIVERSITY HOSP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
2022-01-04T18-34-57,08876,ROBERT WOOD JOHNSON UNIVERSITY HOSP,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
2022-01-05T18-07-41,08876,RWJ UNIVERSITY HOSP SOMERSET,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
2022-01-07T08-09-36,08876,RWJ UNIVERSITY HOSP SOMERSET,12/23/2021 12:00:00 AM,,48,,
2022-01-10T10-10-35,08876,RWJ UNIVERSITY HOSP SOMERSET,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
2022-01-11T08-35-31,08876,RWJ UNIVERSITY HOSP SOMERSET,01/03/2022 12:00:00 AM,12/30/2021 12:00:00 AM,96,,
2022-01-12T08-07-48,08876,RWJ UNIVERSITY HOSP SOMERSET,01/03/2022 12:00:00 AM,12/30/2021 12:00:00 AM,96,,
2022-01-13T10-07-11,08876,RWJ UNIVERSITY HOSP SOMERSET,01/03/2022 12:00:00 AM,12/30/2021 12:00:00 AM,96,,
2022-01-14T15-37-26,08876,RWJ UNIVERSITY HOSP SOMERSET,01/03/2022 12:00:00 AM,12/30/2021 12:00:00 AM,96,,
