2022-02-10T21-04-53,03104,MARY HITCHCOCK MEMORIAL HOSPITAL,12/20/2021 12:00:00 AM,,0,50,02/09/2022 12:00:00 AM
2022-02-10T21-04-53,03104,DH - CENTRAL SUPPLY PHARMACY,02/10/2022 12:00:00 AM,02/08/2022 12:00:00 AM,312,186,02/09/2022 12:00:00 AM
2022-02-14T09-23-55,03104,MARY HITCHCOCK MEMORIAL HOSPITAL,12/20/2021 12:00:00 AM,,0,50,02/09/2022 12:00:00 AM
2022-02-14T09-23-55,03104,DH - CENTRAL SUPPLY PHARMACY,02/10/2022 12:00:00 AM,02/08/2022 12:00:00 AM,312,186,02/09/2022 12:00:00 AM
2022-02-15T10-17-36,03104,MARY HITCHCOCK MEMORIAL HOSPITAL,12/20/2021 12:00:00 AM,,0,50,02/09/2022 12:00:00 AM
2022-02-15T10-17-36,03104,DH - CENTRAL SUPPLY PHARMACY,02/10/2022 12:00:00 AM,02/08/2022 12:00:00 AM,312,186,02/09/2022 12:00:00 AM
2022-02-16T08-11-48,03104,MARY HITCHCOCK MEMORIAL HOSPITAL,12/20/2021 12:00:00 AM,,0,50,02/09/2022 12:00:00 AM
2022-02-16T08-11-48,03104,DH - CENTRAL SUPPLY PHARMACY,02/10/2022 12:00:00 AM,02/11/2022 12:00:00 AM,312,186,02/09/2022 12:00:00 AM
2022-02-16T08-23-53,03104,DH - CENTRAL SUPPLY PHARMACY,02/10/2022 12:00:00 AM,02/11/2022 12:00:00 AM,312,186,02/09/2022 12:00:00 AM
2022-02-16T08-23-53,03104,MARY HITCHCOCK MEMORIAL HOSPITAL,12/20/2021 12:00:00 AM,,0,50,02/09/2022 12:00:00 AM
2022-03-16T18-51-35,03104,DH - CENTRAL SUPPLY PHARMACY,NLP,NLP,NLP,138,03/07/2022 12:00:00 AM
2022-03-18T09-58-11,03104,DH - CENTRAL SUPPLY PHARMACY,NLP,NLP,NLP,67,03/15/2022 12:00:00 AM
