2022-02-16T08-11-48,66749,ALLEN COUNTY HOSPITAL,02/10/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,66749,ALLEN COUNTY HOSPITAL,02/14/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/14/2022 12:00:00 AM
2022-02-16T18-37-01,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/14/2022 12:00:00 AM
2022-02-18T15-54-16,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/17/2022 12:00:00 AM
2022-02-22T09-09-37,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/17/2022 12:00:00 AM
2022-02-24T09-51-18,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/17/2022 12:00:00 AM
2022-03-03T09-56-49,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,02/24/2022 12:00:00 AM
2022-03-03T10-04-44,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,66749,ALLEN COUNTY HOSPITAL,02/08/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,24,03/02/2022 12:00:00 AM
