2021-12-28T13-50-20,54634,Gundersen St. Josephs Hospital,12/21/2021 12:00:00 AM,,,,
2021-12-28T15-07-00,54634,Gundersen St. Josephs Hospital,12/21/2021 12:00:00 AM,,,,
2021-12-29T09-02-14,54634,Gundersen St. Josephs Hospital,12/21/2021 12:00:00 AM,,,,
2021-12-30T09-20-52,54634,Gundersen St. Josephs Hospital,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM,,,
2022-01-03T16-32-58,54634,Gundersen St. Josephs Hospital,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM
2022-01-04T16-56-44,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
2022-01-04T16-56-44,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/29/2021 12:00:00 AM
2022-01-04T18-34-57,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/29/2021 12:00:00 AM
2022-01-04T18-34-57,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
2022-01-05T18-07-41,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
2022-01-05T18-07-41,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/29/2021 12:00:00 AM
2022-01-07T08-09-36,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
2022-01-10T10-10-35,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/29/2021 12:00:00 AM
2022-01-11T08-35-31,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
2022-01-12T08-07-48,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
2022-01-13T10-07-11,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,48,24,12/29/2021 12:00:00 AM
2022-01-14T15-37-26,54634,Gundersen St. Josephs Hospital,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,48,24,12/29/2021 12:00:00 AM
